"director_id","genre","prob"
"819","Documentary","1"
"820","Action","1"
"820","Adventure","1"
"820","Fantasy","1"
"820","Sci-Fi","1"
"821","Action","0.6"
"821","Adventure","0.4"
"821","Fantasy","0.2"
"821","Sci-Fi","1"
"822","Crime","0.25"
"822","Drama","0.25"
"822","Music","0.25"
"822","Musical","0.25"
"822","Romance","0.25"
"822","Thriller","0.25"
"823","Adventure","0.163636"
"823","Comedy","0.0545455"
"823","Crime","0.109091"
"823","Drama","0.818182"
"823","Musical","0.0181818"
"823","Romance","0.290909"
"823","Sci-Fi","0.0181818"
"823","Thriller","0.0181818"
"823","War","0.0363636"
"824","Comedy","1"
"825","Animation","1"
"825","Short","1"
"826","Comedy","1"
"827","Comedy","1"
"827","Drama","1"
"827","Family","1"
"828","Comedy","1"
"828","Drama","0.5"
"828","Romance","0.5"
"829","Adventure","0.142857"
"829","Crime","0.047619"
"829","Drama","0.666667"
"829","Romance","0.47619"
"832","Drama","1"
"833","Animation","1"
"833","Sci-Fi","0.75"
"833","Short","0.75"
"834","Comedy","1"
"834","Drama","1"
"834","Romance","1"
"836","Comedy","0.111111"
"836","Documentary","0.148148"
"836","Drama","0.259259"
"836","Musical","0.037037"
"836","Romance","0.0740741"
"836","Short","0.481481"
"837","Short","1"
"838","Comedy","0.5"
"838","Drama","0.5"
"839","Comedy","0.125"
"839","Crime","0.25"
"839","Drama","0.75"
"840","Drama","1"
"840","Musical","0.5"
"840","Romance","1"
"840","War","0.5"
"841","Comedy","0.25"
"841","Drama","0.5"
"841","Family","0.5"
"841","Romance","0.25"
"843","Drama","1"
"844","Drama","1"
"844","Short","1"
"845","Drama","1"
"845","Romance","1"
"847","Animation","1"
"848","Documentary","1"
"852","Drama","1"
"853","Comedy","0.142857"
"853","Crime","0.142857"
"853","Documentary","0.142857"
"853","Drama","0.428571"
"853","Romance","0.285714"
"853","Short","0.285714"
"853","Thriller","0.142857"
"855","Fantasy","1"
"856","Short","1"
"857","Short","1"
"858","Adventure","0.155556"
"858","Comedy","0.0222222"
"858","Crime","0.0444444"
"858","Drama","0.688889"
"858","Fantasy","0.0444444"
"858","Musical","0.0222222"
"858","Romance","0.244444"
"858","War","0.111111"
"858","Western","0.0222222"
"862","Action","0.666667"
"862","Adventure","0.111111"
"862","Animation","1"
"862","Drama","0.111111"
"862","Fantasy","0.111111"
"862","Sci-Fi","0.777778"
"862","Short","0.222222"
"862","Thriller","0.111111"
"862","War","0.111111"
"863","Short","1"
"864","Action","1"
"864","Animation","1"
"864","Comedy","1"
"864","Fantasy","1"
"864","Sci-Fi","1"
"868","Drama","0.666667"
"868","War","0.666667"
"869","Short","1"
"870","Short","1"
"871","Short","1"
"872","Drama","1"
"872","Short","1"
"876","Adventure","0.333333"
"876","Comedy","0.333333"
"876","Drama","0.333333"
"877","Documentary","1"
"877","Sci-Fi","0.2"
"878","Comedy","1"
"878","Romance","1"
"879","Documentary","1"
"880","Drama","1"
"880","Romance","0.8"
"881","Documentary","1"
"882","Comedy","1"
"882","Short","1"
"883","Animation","1"
"883","Family","1"
"883","Fantasy","0.5"
"883","Musical","0.5"
"883","Romance","0.5"
"883","Short","0.5"
"884","Comedy","1"
"884","Drama","1"
"884","Fantasy","1"
"884","Romance","1"
"886","Comedy","0.210526"
"886","Crime","0.0789474"
"886","Drama","0.605263"
"886","Family","0.105263"
"886","Musical","0.0263158"
"886","Romance","0.631579"
"886","Thriller","0.0263158"
"886","War","0.0263158"
"887","Comedy","0.333333"
"887","Drama","0.333333"
"887","Musical","0.666667"
"887","Sci-Fi","0.333333"
"888","Adventure","0.166667"
"888","Drama","1"
"893","Drama","1"
"893","Fantasy","1"
"893","Romance","1"
"895","Comedy","0.333333"
"895","Drama","0.666667"
"895","Musical","0.333333"
"895","Romance","0.666667"
"897","Documentary","1"
"900","Animation","1"
"900","Family","1"
"901","Drama","1"
"904","Documentary","0.5"
"904","Short","0.5"
"905","Drama","1"
"907","Comedy","0.5"
"907","Drama","0.5"
"907","Romance","0.25"
"907","Short","0.25"
"909","Comedy","0.5"
"909","Romance","0.5"
"910","Drama","1"
"912","Documentary","1"
"913","Documentary","1"
"914","Drama","1"
"920","Drama","0.5"
"920","Thriller","0.5"
"922","Drama","1"
"924","Action","0.5"
"924","Adventure","0.25"
"924","Animation","0.25"
"924","Documentary","0.25"
"924","Drama","0.25"
"924","Family","0.25"
"924","Thriller","0.25"
"925","Short","1"
"926","Documentary","1"
"927","Documentary","0.333333"
"927","Fantasy","0.333333"
"927","Short","1"
"929","Crime","0.333333"
"929","Documentary","0.166667"
"929","Drama","0.333333"
"929","Short","0.5"
"930","Drama","1"
"931","Short","1"
"932","Short","1"
"935","Drama","0.5"
"935","Short","0.5"
"937","Drama","1"
"937","Short","1"
"940","Documentary","1"
"940","Short","1"
"941","Drama","1"
"943","Drama","0.666667"
"943","Thriller","0.333333"
"945","Horror","1"
"946","Documentary","1"
"946","Short","0.5"
"947","Documentary","1"
"947","Short","1"
"949","Documentary","1"
"951","Drama","1"
"952","Comedy","0.375"
"952","Crime","0.125"
"952","Drama","0.625"
"954","Action","0.4"
"954","Comedy","0.2"
"954","Drama","0.4"
"954","Fantasy","0.2"
"955","Comedy","1"
"955","Drama","1"
"955","Romance","1"
"958","Animation","0.333333"
"958","Short","0.833333"
"959","Comedy","0.9"
"959","Drama","0.1"
"960","Comedy","0.142857"
"960","Documentary","0.428571"
"960","Drama","0.428571"
"960","Short","0.142857"
"962","Action","0.5"
"962","Adventure","0.5"
"962","Drama","1"
"963","Animation","0.5"
"963","Comedy","0.5"
"963","Short","1"
"964","Documentary","1"
"965","Drama","1"
"965","Short","1"
"966","Short","1"
"967","Action","0.0571429"
"967","Adventure","0.0857143"
"967","Comedy","0.514286"
"967","Crime","0.0571429"
"967","Drama","0.485714"
"967","Fantasy","0.0285714"
"967","Horror","0.114286"
"967","Musical","0.0857143"
"967","Mystery","0.0857143"
"967","Romance","0.142857"
"967","Sci-Fi","0.0571429"
"967","Thriller","0.0857143"
"967","War","0.0285714"
"967","Western","0.171429"
"969","Drama","1"
"969","Short","1"
"970","Short","1"
"972","Comedy","0.75"
"972","Drama","0.5"
"972","Romance","0.75"
"972","Thriller","0.25"
"973","Comedy","1"
"973","Horror","1"
"973","Thriller","1"
"974","Short","1"
"975","Documentary","1"
"975","Short","1"
"976","Adventure","1"
"976","Comedy","1"
"977","Comedy","0.666667"
"977","Drama","0.111111"
"977","Romance","0.111111"
"977","Short","0.444444"
"978","Comedy","1"
"980","Comedy","1"
"981","Horror","1"
"981","Mystery","0.333333"
"981","Short","1"
"981","Thriller","0.666667"
"981","Western","0.333333"
"983","Adventure","0.166667"
"983","Drama","0.833333"
"986","Action","1"
"986","Animation","1"
"986","Drama","1"
"986","Short","1"
"987","Horror","1"
"988","Adventure","0.333333"
"988","Drama","0.166667"
"988","Fantasy","0.166667"
"988","Thriller","0.333333"
"991","Drama","1"
"991","Short","1"
"991","Thriller","1"
"992","Comedy","1"
"993","Drama","0.5"
"993","Short","0.5"
"994","Comedy","1"
"995","Documentary","0.363636"
"995","Fantasy","0.0909091"
"995","Short","0.909091"
"996","Short","1"
"997","Family","1"
"998","Adventure","1"
"998","Animation","1"
"998","Comedy","1"
"998","Family","1"
"1000","Documentary","0.5"
"1000","Drama","0.5"
"1000","Short","1"
"1001","Documentary","1"
"1001","Music","1"
"1002","Family","1"
"1003","Music","0.5"
"1003","Short","1"
"1005","Documentary","0.142857"
"1005","Drama","0.428571"
"1005","Romance","0.142857"
"1005","Short","0.428571"
"1007","Documentary","0.75"
"1007","Short","1"
"1008","Documentary","1"
"1011","Drama","1"
"1011","Romance","1"
"1012","Documentary","1"
"1013","Documentary","1"
"1014","Short","1"
"1015","Short","1"
"1017","Thriller","1"
"1018","Sci-Fi","1"
"1018","Short","1"
"1019","Action","0.142857"
"1019","Adventure","0.285714"
"1019","Comedy","0.142857"
"1019","Crime","0.142857"
"1019","Documentary","0.0714286"
"1019","Drama","0.285714"
"1019","Sci-Fi","0.142857"
"1019","War","0.0714286"
"1019","Western","0.142857"
"1021","Comedy","0.142857"
"1021","Crime","0.0714286"
"1021","Documentary","0.785714"
"1021","Short","0.142857"
"1023","Comedy","0.142857"
"1023","Crime","0.0714286"
"1023","Documentary","0.785714"
"1023","Short","0.142857"
"1024","Drama","1"
"1024","Short","1"
"1025","Action","0.25"
"1025","Animation","0.25"
"1025","Comedy","0.75"
"1025","Documentary","0.25"
"1025","Fantasy","0.25"
"1025","Mystery","0.25"
"1025","Short","0.25"
"1027","Comedy","1"
"1027","Short","1"
"1028","Adventure","0.333333"
"1028","Drama","0.666667"
"1028","Romance","0.333333"
"1031","Adventure","0.142857"
"1031","Comedy","0.571429"
"1031","Drama","0.142857"
"1031","Romance","0.142857"
"1031","Sci-Fi","0.142857"
"1031","Short","0.142857"
"1034","Short","1"
"1035","Drama","1"
"1039","Short","1"
"1040","Documentary","1"
"1042","Crime","1"
"1042","Drama","1"
"1044","Documentary","1"
"1046","Animation","1"
"1046","Family","1"
"1046","Short","1"
"1047","Documentary","1"
"1047","Short","1"
"1048","Drama","0.5"
"1048","Short","0.5"
"1051","Horror","1"
"1054","Documentary","0.5"
"1054","Drama","0.5"
"1058","Short","1"
"1060","Animation","1"
"1060","Comedy","1"
"1060","Family","1"
"1060","Fantasy","1"
"1060","Sci-Fi","1"
"1061","Short","1"
"1062","Comedy","1"
"1063","Documentary","0.166667"
"1063","Musical","0.166667"
"1063","Short","0.833333"
"1063","Thriller","0.166667"
"1064","Documentary","1"
"1065","Drama","1"
"1066","Thriller","1"
"1067","Short","1"
"1068","Drama","1"
"1069","Short","1"
"1070","Documentary","1"
"1072","Short","1"
"1073","Documentary","0.75"
"1073","Drama","0.125"
"1073","Short","1"
"1074","Crime","0.25"
"1074","Drama","0.5"
"1074","Horror","0.25"
"1074","Musical","0.25"
"1074","Short","0.25"
"1076","Comedy","0.368421"
"1076","Crime","0.157895"
"1076","Drama","0.842105"
"1076","Fantasy","0.105263"
"1076","Horror","0.105263"
"1076","Mystery","0.157895"
"1076","Thriller","0.0526316"
"1076","War","0.0526316"
"1077","Animation","0.947368"
"1077","Comedy","0.105263"
"1077","Family","0.0526316"
"1077","Fantasy","0.0526316"
"1077","Sci-Fi","0.0526316"
"1077","Short","0.631579"
"1078","Documentary","1"
"1080","Drama","1"
"1080","Music","1"
"1080","Romance","1"
"1081","Action","0.25"
"1081","Adventure","0.25"
"1081","Comedy","0.25"
"1081","Drama","0.5"
"1081","Thriller","0.25"
"1084","Comedy","0.833333"
"1084","Documentary","0.166667"
"1084","Drama","0.333333"
"1084","War","0.166667"
"1085","Drama","1"
"1086","Action","0.2"
"1086","Adventure","0.1"
"1086","Comedy","0.2"
"1086","Crime","0.1"
"1086","Drama","0.5"
"1086","Family","0.1"
"1086","Fantasy","0.3"
"1086","Horror","0.1"
"1086","Musical","0.1"
"1086","Thriller","0.2"
"1086","Western","0.3"
"1087","Action","0.666667"
"1087","Comedy","0.333333"
"1087","Horror","0.166667"
"1087","Thriller","0.166667"
"1089","Animation","1"
"1089","Comedy","0.5"
"1089","Short","0.5"
"1090","Drama","1"
"1091","Crime","1"
"1091","Horror","1"
"1093","Drama","1"
"1095","Comedy","0.25"
"1095","Documentary","0.5"
"1095","Horror","0.25"
"1095","Short","0.25"
"1095","Thriller","0.25"
"1096","Comedy","1"
"1096","Crime","0.25"
"1097","Documentary","1"
"1098","Comedy","1"
"1099","Comedy","0.4"
"1099","Drama","0.4"
"1099","Romance","0.4"
"1100","Comedy","0.5"
"1100","Drama","0.5"
"1101","Drama","1"
"1102","Action","0.2"
"1102","Adventure","0.1"
"1102","Comedy","0.133333"
"1102","Crime","0.133333"
"1102","Drama","0.666667"
"1102","Film-Noir","0.133333"
"1102","Horror","0.0666667"
"1102","Mystery","0.0333333"
"1102","Romance","0.0333333"
"1102","Thriller","0.2"
"1102","War","0.166667"
"1102","Western","0.2"
"1103","Comedy","1"
"1104","Horror","1"
"1105","Comedy","1"
"1105","Short","1"
"1106","Comedy","1"
"1107","Documentary","1"
"1107","Short","1"
"1108","Action","0.111111"
"1108","Adventure","0.111111"
"1108","Comedy","0.555556"
"1108","Drama","0.555556"
"1108","Fantasy","0.222222"
"1108","Romance","0.222222"
"1109","Action","1"
"1109","Crime","0.333333"
"1109","Drama","0.166667"
"1112","Comedy","0.5"
"1112","Short","0.5"
"1113","Comedy","0.5"
"1113","Short","0.5"
"1114","Drama","1"
"1115","Comedy","1"
"1116","Comedy","0.375"
"1116","Documentary","0.125"
"1116","Drama","0.3125"
"1116","Music","0.0625"
"1116","Musical","0.3125"
"1116","Romance","0.0625"
"1116","Sci-Fi","0.0625"
"1116","Short","0.1875"
"1116","War","0.125"
"1117","Animation","0.166667"
"1117","Comedy","0.5"
"1117","Drama","0.166667"
"1117","Family","0.333333"
"1117","Musical","0.166667"
"1118","Comedy","1"
"1118","Musical","1"
"1118","Short","1"
"1119","Comedy","1"
"1122","Drama","1"
"1123","Documentary","1"
"1123","Short","1"
"1124","Drama","1"
"1125","Short","1"
"1126","Drama","1"
"1127","Short","1"
"1129","Drama","0.5"
"1129","Family","0.5"
"1130","Horror","1"
"1131","Action","0.125"
"1131","Comedy","0.5"
"1131","Crime","0.125"
"1131","Drama","0.5"
"1131","Family","0.125"
"1131","Fantasy","0.125"
"1131","Musical","0.375"
"1131","Romance","0.125"
"1131","Thriller","0.25"
"1132","Drama","1"
"1134","Comedy","1"
"1134","Short","1"
"1137","Comedy","1"
"1138","Adventure","0.153846"
"1138","Comedy","0.153846"
"1138","Drama","0.615385"
"1138","Fantasy","0.0769231"
"1138","Romance","0.153846"
"1138","War","0.230769"
"1139","Comedy","0.5"
"1139","Thriller","0.5"
"1140","Drama","1"
"1141","Documentary","1"
"1144","Drama","1"
"1144","Horror","1"
"1146","Comedy","1"
"1147","Documentary","1"
"1150","Horror","1"
"1155","Comedy","0.5"
"1155","Crime","0.5"
"1156","Crime","1"
"1156","Drama","1"
"1157","Comedy","0.333333"
"1157","Drama","1"
"1158","Drama","1"
"1158","Thriller","1"
"1159","Drama","1"
"1160","Action","0.5"
"1160","Comedy","1"
"1160","Drama","0.5"
"1161","Comedy","1"
"1161","Crime","1"
"1161","Mystery","1"
"1163","Comedy","0.5"
"1163","Short","1"
"1164","Documentary","1"
"1165","Drama","1"
"1165","Short","0.5"
"1167","Comedy","0.5"
"1167","Drama","1"
"1169","Comedy","1"
"1172","Documentary","1"
"1173","Short","1"
"1175","Drama","1"
"1176","Comedy","1"
"1178","Comedy","0.333333"
"1178","Drama","0.333333"
"1178","Romance","0.333333"
"1178","Short","0.333333"
"1178","Thriller","0.333333"
"1179","Comedy","1"
"1179","Horror","1"
"1179","Mystery","1"
"1180","Drama","1"
"1181","Horror","1"
"1182","Comedy","0.333333"
"1182","Musical","0.333333"
"1182","Short","0.333333"
"1185","Comedy","0.125"
"1185","Family","0.125"
"1185","Short","0.75"
"1186","Short","1"
"1187","Documentary","1"
"1188","Drama","1"
"1189","Documentary","1"
"1189","Short","0.0454545"
"1190","Comedy","1"
"1193","Documentary","1"
"1193","Short","1"
"1194","Documentary","0.333333"
"1194","Drama","0.666667"
"1195","Adventure","0.1"
"1195","Crime","0.2"
"1195","Drama","0.6"
"1195","Horror","0.1"
"1195","Romance","0.3"
"1195","Thriller","0.2"
"1196","Short","1"
"1199","Documentary","1"
"1200","Comedy","1"
"1201","Documentary","0.5"
"1201","Drama","0.5"
"1201","Short","0.25"
"1202","Documentary","1"
"1204","Animation","0.833333"
"1204","Short","0.833333"
"1205","Drama","0.666667"
"1205","Short","0.333333"
"1206","Documentary","0.5"
"1206","Drama","0.5"
"1206","Short","0.5"
"1207","Fantasy","1"
"1207","Short","1"
"1208","Documentary","1"
"1208","Short","1"
"1209","Comedy","1"
"1210","Short","1"
"1212","Comedy","0.333333"
"1212","Drama","0.333333"
"1212","Western","0.333333"
"1213","Drama","1"
"1213","Short","1"
"1215","Short","1"
"1217","Documentary","0.5"
"1217","Short","1"
"1218","Documentary","1"
"1219","Drama","1"
"1219","Short","1"
"1220","Documentary","1"
"1220","Short","1"
"1221","Family","1"
"1222","Comedy","0.4"
"1222","Drama","0.4"
"1222","Musical","0.2"
"1222","Short","0.2"
"1222","War","0.2"
"1223","Documentary","1"
"1224","Documentary","1"
"1225","Crime","0.222222"
"1225","Drama","0.444444"
"1225","Short","0.222222"
"1225","Thriller","0.333333"
"1226","Adventure","0.125"
"1226","Comedy","0.25"
"1226","Drama","0.625"
"1226","Short","0.125"
"1227","Comedy","1"
"1227","Drama","0.25"
"1227","Family","0.25"
"1228","Horror","1"
"1229","Drama","1"
"1230","Adventure","0.0526316"
"1230","Animation","0.210526"
"1230","Documentary","0.526316"
"1230","Family","0.894737"
"1230","Fantasy","0.0526316"
"1230","Music","0.105263"
"1230","Short","0.368421"
"1230","War","0.0526316"
"1231","Family","1"
"1232","Western","1"
"1233","Documentary","1"
"1234","Comedy","0.666667"
"1234","Documentary","0.333333"
"1234","Drama","0.333333"
"1234","Music","0.333333"
"1234","Romance","0.666667"
"1234","Short","0.333333"
"1237","Short","1"
"1238","Action","0.5"
"1238","Short","1"
"1238","Thriller","0.5"
"1239","Drama","1"
"1239","Fantasy","1"
"1239","Mystery","1"
"1240","Drama","0.5"
"1240","Short","1"
"1241","Drama","1"
"1241","Short","1"
"1244","Horror","1"
"1245","Documentary","1"
"1246","Documentary","0.631579"
"1246","Drama","0.105263"
"1246","Family","0.0526316"
"1246","Musical","0.0526316"
"1246","Short","0.315789"
"1247","Documentary","0.2"
"1247","Drama","0.6"
"1247","Romance","0.4"
"1247","Short","0.4"
"1249","Drama","1"
"1249","Romance","1"
"1251","Short","1"
"1252","Short","1"
"1253","Comedy","1"
"1253","Romance","1"
"1253","Short","1"
"1254","Drama","1"
"1255","Comedy","0.666667"
"1255","Thriller","0.333333"
"1257","Animation","1"
"1257","Family","0.5"
"1257","Short","0.5"
"1258","Documentary","1"
"1259","Comedy","0.333333"
"1259","Crime","0.333333"
"1259","Drama","0.666667"
"1259","Sci-Fi","0.333333"
"1260","Drama","1"
"1261","Comedy","0.142857"
"1261","Crime","0.142857"
"1261","Drama","0.714286"
"1261","Fantasy","0.142857"
"1261","Sci-Fi","0.142857"
"1261","Thriller","0.285714"
"1261","War","0.285714"
"1262","Comedy","1"
"1262","Drama","1"
"1262","Short","1"
"1263","Comedy","1"
"1263","Drama","1"
"1267","Documentary","1"
"1267","Short","1"
"1268","Short","1"
"1270","Documentary","1"
"1270","Music","0.5"
"1271","Animation","1"
"1271","Short","1"
"1273","Short","1"
"1275","Documentary","1"
"1275","Short","1"
"1277","Comedy","0.5"
"1277","Crime","0.25"
"1277","Drama","0.75"
"1278","Documentary","1"
"1279","Comedy","1"
"1279","Short","1"
"1280","Action","1"
"1280","Sci-Fi","1"
"1280","Thriller","1"
"1282","Horror","1"
"1283","Short","1"
"1286","Drama","1"
"1286","Short","1"
"1288","Drama","1"
"1289","Action","1"
"1289","Drama","1"
"1290","Documentary","1"
"1290","Drama","1"
"1290","Short","1"
"1291","Sci-Fi","1"
"1292","Short","1"
"1293","Comedy","0.5"
"1293","Documentary","1"
"1293","Short","0.5"
"1294","Short","1"
"1295","Horror","1"
"1295","Sci-Fi","1"
"1296","Documentary","1"
"1296","Short","1"
"1299","Family","1"
"1299","Fantasy","1"
"1300","Documentary","1"
"1302","Documentary","1"
"1305","Short","1"
"1306","Short","1"
"1307","Drama","1"
"1308","Action","0.3125"
"1308","Adventure","0.0625"
"1308","Comedy","0.125"
